qa_type,temperature,question1,question2,similarity
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,What is the total amount of monetary losses as a result of legal proceedings associated with environmental regulations?,0.3849577
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,"What is the process to integrate environmental considerations into site selection, site design, and site development and construction?",0.29664922
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.3478582
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,What is the entity's average refrigerant emissions rate?,0.4159702
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,What percentage of the entity's operational energy consumed is from grid electricity?,0.2885809
single_hop,0.5,What is the main regulatory risk for midstream companies related to greenhouse gas emissions?,What percentage of the entity's operational energy consumed is from renewable sources?,0.33394617
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the definition of 'financed emissions' according to the SASB standards?,0.37798625
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the purpose of a commercial bank disclosing its 'financed emissions'?,0.28412434
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,"According to the SASB standards, which of the following is considered a 'carbon-related industry'?",0.32940295
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the purpose of a commercial bank disclosing its 'gross exposure to carbon-related industries'?,0.31020436
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the number of (1) lots and (2) homes delivered on redevelopment sites?,0.052339427
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the number of (1) lots and (2) homes delivered in regions with High or Extremely High Baseline Water Stress?,0.22111657
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the total amount of monetary losses as a result of legal proceedings associated with environmental regulations?,0.15556659
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,"What is the process to integrate environmental considerations into site selection, site design, and site development and construction?",0.19862124
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the percentage of refrigerants consumed by the entity that have zero ozone-depleting potential?,0.38391262
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What is the entity's average refrigerant emissions rate?,0.46899578
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What percentage of the entity's operational energy consumed is from grid electricity?,0.31551635
single_hop,0.5,What is the preferred source for global warming potential (GWP) values used to calculate greenhouse gas emissions?,What percentage of the entity's operational energy consumed is from renewable sources?,0.3636873
